date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:52:35	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.1.1.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:35	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:35	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:36	12004/12004	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-2ee4%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:36	15004/15004	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-3a9c%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:36	32112/32112	---M-Z	200	added ('OK')	font/ttf	etag:W/%22623bd5af-7d70%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:36	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.2.0.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:36	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:37	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:37	11100/11100	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-2b5c%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:37	14008/14008	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-36b8%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:37	29036/29036	---M-Z	200	added ('OK')	font/ttf	etag:W/%22623bd5af-716c%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:38	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.3.0.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:38	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:38	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:38	12432/12432	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-3090%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:38	15384/15384	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-3c18%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:39	27968/27968	---M-Z	200	added ('OK')	font/ttf	etag:W/%22623bd5af-6d40%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:39	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.0.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:39	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:39	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:39	940/940	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-3ac%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:40	1404/1404	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-57c%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:40	2508/2508	---M-Z	200	added ('OK')	font/ttf	etag:W/%22623bd5af-9cc%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:40	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.4.1.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:40	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:41	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:41	8900/8900	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-22c4%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:41	10996/10996	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-2af4%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:41	25776/25776	---M-Z	200	added ('OK')	font/ttf	etag:W/%22623bd5af-64b0%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:41	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.5.0.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:42	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:42	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:42	10440/10440	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-28c8%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:42	12816/12816	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-3210%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:43	23208/23208	---M-Z	200	added ('OK')	font/ttf	etag:W/%22623bd5af-5aa8%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:43	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.0.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:43	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:43	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:43	1064/1064	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-428%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:44	1572/1572	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-624%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:44	2724/2724	---M-Z	200	added ('OK')	font/ttf	etag:W/%22623bd5af-aa4%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:44	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.1.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:44	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:44	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:45	1024/1024	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-400%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:45	1576/1576	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-628%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:45	2680/2680	---M-Z	200	added ('OK')	font/ttf	etag:W/%22623bd5af-a78%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:45	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.6.3.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:46	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:46	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:46	10884/10884	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-2a84%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:46	13564/13564	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-34fc%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:46	25792/25792	---M-Z	200	added ('OK')	font/ttf	etag:W/%22623bd5af-64c0%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:47	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.0.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:47	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.1.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.1.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:47	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.1.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.1d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:47	952/952	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-3b8%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.1.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.1.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:48	1464/1464	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-5b8%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.1.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.1.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:48	2604/2604	---M-Z	200	added ('OK')	font/ttf	etag:W/%22623bd5af-a2c%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.1.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.1.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:48	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.1.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.7.1.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:48	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.0.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:48	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.0d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:49	2192/2192	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-890%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:49	2864/2864	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-b30%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:49	4872/4872	---M-Z	200	added ('OK')	font/ttf	etag:W/%22623bd5af-1308%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.0.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.0.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:49	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.0.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.0.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:50	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.2.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.2.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:50	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.2.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.2d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:50	928/928	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-3a0%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.2.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.2.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:50	1424/1424	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-590%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.2.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.2.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:50	2544/2544	---M-Z	200	added ('OK')	font/ttf	etag:W/%22623bd5af-9f0%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.2.ttf	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.2.ttf	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:51	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.2.svg	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.8.2.svg	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:51	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.9.0.eot	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.9.0.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:51	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%226272da93-247b%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.9.0.eot?	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.9.0d41d.eot	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:51	11656/11656	---M--	200	added ('OK')	font/woff2	etag:%22623bd5af-2d88%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.9.0.woff2	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.9.0.woff2	(from https://yell0wsuit.github.io/css/pro.min.css)
13:52:52	15108/15108	---M--	200	added ('OK')	font/woff	etag:%22623bd5af-3b04%22	https://yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.9.0.woff	C:/My%20Web%20Sites/yell0wsuit.github.io/yell0wsuit.github.io/fonts/pro-fa-duotone-900-5.9.0.woff	(from https://yell0wsuit.github.io/css/pro.min.css)
